store_id,sku_id,on_hand,lead_time_days,projected_avg_daily_sales,days_of_cover,risk_level
10,100113,27,2,10.80250861,2.499419438,Medium (Low Buffer)
16,100038,22,2,8.740867653,2.516912608,Medium (Low Buffer)
9,100108,27,2,10.72670043,2.517083438,Medium (Low Buffer)
8,100070,21,2,8.324767219,2.522593058,Medium (Low Buffer)
12,100018,25,2,9.864848149,2.53425087,Medium (Low Buffer)
9,100026,27,2,10.58249304,2.551383676,Medium (Low Buffer)
20,100008,22,2,8.604235467,2.556880281,Medium (Low Buffer)
11,100065,23,2,8.984234948,2.560039907,Medium (Low Buffer)
13,100107,26,2,10.11535366,2.570350072,Medium (Low Buffer)
17,100115,26,2,10.11209221,2.571179085,Medium (Low Buffer)
6,100118,26,2,10.10357426,2.573346751,Medium (Low Buffer)
16,100039,22,2,8.519707388,2.582248309,Medium (Low Buffer)
2,100030,24,2,9.271952155,2.588451666,Medium (Low Buffer)
9,100020,28,2,10.71144763,2.614025758,Medium (Low Buffer)
17,100074,27,2,10.31646187,2.617176348,Medium (Low Buffer)
2,100022,24,2,9.090409493,2.640145091,Medium (Low Buffer)
8,100055,22,2,8.327984769,2.641695513,Medium (Low Buffer)
14,100091,26,2,9.839531621,2.6424022,Medium (Low Buffer)
9,100062,29,2,10.90385736,2.65960926,Medium (Low Buffer)
3,100113,27,2,10.12448383,2.666802619,Medium (Low Buffer)
10,100021,29,2,10.83341484,2.676902936,Medium (Low Buffer)
20,100115,23,2,8.559533191,2.687062424,Medium (Low Buffer)
12,100021,27,2,9.990826533,2.70247911,Medium (Low Buffer)
10,100054,30,2,11.0765593,2.70842228,Medium (Low Buffer)
18,100063,28,2,10.24390907,2.733331565,Medium (Low Buffer)
15,100052,26,2,9.50271287,2.736060781,Medium (Low Buffer)
2,100091,25,2,9.119613906,2.741344125,Medium (Low Buffer)
14,100018,27,2,9.715627749,2.77902784,Medium (Low Buffer)
19,100109,29,2,10.42559557,2.781615669,Medium (Low Buffer)
13,100105,29,2,10.41755316,2.783763092,Medium (Low Buffer)
17,100002,29,2,10.38550289,2.792353949,Medium (Low Buffer)
11,100035,26,2,9.289754154,2.798782354,Medium (Low Buffer)
12,100007,28,2,9.977991697,2.806175917,Medium (Low Buffer)
17,100061,29,2,10.26536796,2.825032685,Medium (Low Buffer)
18,100107,29,2,10.26428587,2.825330506,Medium (Low Buffer)
5,100064,25,2,8.83482139,2.829711988,Medium (Low Buffer)
11,100098,26,2,9.169124679,2.835603279,Medium (Low Buffer)
11,100057,26,2,9.164063183,2.837169439,Medium (Low Buffer)
15,100110,27,2,9.497206071,2.842941366,Medium (Low Buffer)
5,100078,25,2,8.784445297,2.845939516,Medium (Low Buffer)
19,100117,30,2,10.4898326,2.859912179,Medium (Low Buffer)
2,100111,26,2,9.061432213,2.869303592,Medium (Low Buffer)
8,100033,25,2,8.711200731,2.869868434,Medium (Low Buffer)
1,100053,35,2,12.01968639,2.911889618,Medium (Low Buffer)
11,100042,27,2,9.261054097,2.915434865,Medium (Low Buffer)
16,100058,25,2,8.543962634,2.926042759,Medium (Low Buffer)
10,100067,32,2,10.82877692,2.955089041,Medium (Low Buffer)
4,100068,30,2,10.1393489,2.958769867,Medium (Low Buffer)
1,100054,36,2,12.15158963,2.962575359,Medium (Low Buffer)
5,100029,26,2,8.731152315,2.977842908,Medium (Low Buffer)
6,100063,30,2,10.05712688,2.982959284,Medium (Low Buffer)
18,100117,31,2,10.37695886,2.987387772,Medium (Low Buffer)
10,100001,32,2,10.69722653,2.991429593,Medium (Low Buffer)
4,100094,30,2,9.97362359,3.00793385,Medium (Low Buffer)
10,100027,33,3,10.94231283,3.015815806,Medium (Low Buffer)
9,100114,32,2,10.60370896,3.017811986,Medium (Low Buffer)
19,100006,32,2,10.57599085,3.025721226,Medium (Low Buffer)
16,100021,26,3,8.581685554,3.02970784,Medium (Low Buffer)
10,100041,33,2,10.87192618,3.035340698,Medium (Low Buffer)
20,100043,26,2,8.560250955,3.037294133,Medium (Low Buffer)
9,100043,33,3,10.85606415,3.0397757,Medium (Low Buffer)
17,100016,31,3,10.19323647,3.0412323,Medium (Low Buffer)
9,100082,33,2,10.84464551,3.042976367,Medium (Low Buffer)
19,100055,32,2,10.51480086,3.043329154,Medium (Low Buffer)
19,100034,32,2,10.51221337,3.044078242,Medium (Low Buffer)
15,100072,29,3,9.486674922,3.056919336,Medium (Low Buffer)
9,100045,33,3,10.78811256,3.058922478,Medium (Low Buffer)
20,100089,26,2,8.499433581,3.059027375,Medium (Low Buffer)
15,100043,29,2,9.464913181,3.063947809,Medium (Low Buffer)
2,100036,28,3,9.136368246,3.064675071,Medium (Low Buffer)
5,100020,27,3,8.809870458,3.064744269,Medium (Low Buffer)
8,100004,25,2,8.137126572,3.07233761,Medium (Low Buffer)
9,100113,33,3,10.7374661,3.073350796,Medium (Low Buffer)
19,100111,32,3,10.39743249,3.077682884,Medium (Low Buffer)
3,100029,31,3,10.07194444,3.077856535,Medium (Low Buffer)
3,100118,31,3,10.06498847,3.079983658,Medium (Low Buffer)
1,100017,37,2,12.01123149,3.080450163,Medium (Low Buffer)
12,100049,31,3,10.06168033,3.080996314,Medium (Low Buffer)
15,100061,29,2,9.406913226,3.08283911,Medium (Low Buffer)
6,100001,31,2,10.03003371,3.090717429,Medium (Low Buffer)
3,100016,31,2,10.01448811,3.095515183,Medium (Low Buffer)
6,100026,31,2,9.990817671,3.102849138,Medium (Low Buffer)
11,100085,28,3,8.994061408,3.113165313,Medium (Low Buffer)
19,100064,33,3,10.58993069,3.116167703,Medium (Low Buffer)
20,100045,27,3,8.659931953,3.117807409,Medium (Low Buffer)
7,100052,32,2,10.26225453,3.118223183,Medium (Low Buffer)
10,100045,34,3,10.87801822,3.12556932,Medium (Low Buffer)
4,100093,31,3,9.915370497,3.126459068,Medium (Low Buffer)
12,100046,31,2,9.912506403,3.127362419,Medium (Low Buffer)
16,100034,27,3,8.627319419,3.129593178,Medium (Low Buffer)
6,100012,32,2,10.21955107,3.131253005,Medium (Low Buffer)
4,100026,31,2,9.870156801,3.140780904,Medium (Low Buffer)
12,100114,31,2,9.867898252,3.141499761,Medium (Low Buffer)
10,100092,34,3,10.81592967,3.143511564,Medium (Low Buffer)
9,100019,34,3,10.78487481,3.152563251,Medium (Low Buffer)
3,100024,32,3,10.12736246,3.159756563,Medium (Low Buffer)
5,100103,28,3,8.842248912,3.166615222,Medium (Low Buffer)
7,100023,32,3,10.10238762,3.167568024,Medium (Low Buffer)
7,100097,32,2,10.0833041,3.17356292,Medium (Low Buffer)
10,100094,34,2,10.71307848,3.17369093,Medium (Low Buffer)
14,100069,31,2,9.760335021,3.176120485,Medium (Low Buffer)
16,100083,27,3,8.485860191,3.181763474,Medium (Low Buffer)
19,100030,35,2,10.97150016,3.19008335,Medium (Low Buffer)
7,100111,32,3,10.02595497,3.191715911,Medium (Low Buffer)
12,100004,32,3,10.00318751,3.198980323,Medium (Low Buffer)
3,100090,32,2,10.00024442,3.199921787,Medium (Low Buffer)
19,100104,33,2,10.28207377,3.20946929,Medium (Low Buffer)
12,100005,32,3,9.939542155,3.219464187,Medium (Low Buffer)
3,100042,33,3,10.23876158,3.223046044,Medium (Low Buffer)
14,100072,32,3,9.911727219,3.228498857,Medium (Low Buffer)
20,100118,28,2,8.645701557,3.238603578,Medium (Low Buffer)
14,100065,32,3,9.860824507,3.24516474,Medium (Low Buffer)
11,100089,29,3,8.932274488,3.246653474,Medium (Low Buffer)
10,100063,35,2,10.78015906,3.246705342,Medium (Low Buffer)
8,100023,27,3,8.307208159,3.250189412,Medium (Low Buffer)
17,100001,33,2,10.15162685,3.250710501,Medium (Low Buffer)
19,100003,34,3,10.45365127,3.252452098,Medium (Low Buffer)
11,100052,30,2,9.212164983,3.256563474,Medium (Low Buffer)
7,100065,33,3,10.13256259,3.256826663,Medium (Low Buffer)
10,100118,35,3,10.74359122,3.257756115,Medium (Low Buffer)
19,100051,34,2,10.4330239,3.258882596,Medium (Low Buffer)
13,100040,33,2,10.11825199,3.261432906,Medium (Low Buffer)
4,100112,33,3,10.11084405,3.263822471,Medium (Low Buffer)
7,100015,33,2,10.09651781,3.268453602,Medium (Low Buffer)
3,100119,33,3,10.07159825,3.276540543,Medium (Low Buffer)
6,100073,33,2,10.0555283,3.28177685,Medium (Low Buffer)
4,100069,33,3,10.01297894,3.295722501,Medium (Low Buffer)
17,100091,34,2,10.31598258,3.295856671,Medium (Low Buffer)
1,100021,40,2,12.12499661,3.298969995,Medium (Low Buffer)
1,100013,39,2,11.81427099,3.301092384,Medium (Low Buffer)
19,100068,35,3,10.6001882,3.301828169,Medium (Low Buffer)
4,100046,33,2,9.988725662,3.303724731,Medium (Low Buffer)
5,100004,29,2,8.769310499,3.306987477,Medium (Low Buffer)
11,100068,30,2,9.07060658,3.307386307,Medium (Low Buffer)
2,100083,30,3,9.040417182,3.31843093,Medium (Low Buffer)
9,100066,36,3,10.8168187,3.328150448,Medium (Low Buffer)
12,100081,33,3,9.911558906,3.329445984,Medium (Low Buffer)
10,100018,36,3,10.80298682,3.33241173,Medium (Low Buffer)
18,100097,34,3,10.16915046,3.343445467,Medium (Low Buffer)
7,100009,34,3,10.16713178,3.344109305,Medium (Low Buffer)
3,100007,34,2,10.15059295,3.349558018,Medium (Low Buffer)
4,100012,34,3,10.11408564,3.361648419,Medium (Low Buffer)
14,100015,33,3,9.805355171,3.36550787,Medium (Low Buffer)
14,100029,33,3,9.791144456,3.370392516,Medium (Low Buffer)
7,100028,34,2,10.08090457,3.372713209,Medium (Low Buffer)
10,100035,37,2,10.96754974,3.373588529,Medium (Low Buffer)
20,100000,29,2,8.591518865,3.375421792,Medium (Low Buffer)
3,100094,34,3,10.05881447,3.380120002,Medium (Low Buffer)
7,100081,34,2,10.05852553,3.3802171,Medium (Low Buffer)
8,100035,29,2,8.5733879,3.38256012,Medium (Low Buffer)
1,100118,40,2,11.79932056,3.390025706,Medium (Low Buffer)
2,100065,31,2,9.142043043,3.390926935,Medium (Low Buffer)
16,100029,29,3,8.506186579,3.409283318,Medium (Low Buffer)
10,100033,38,2,11.1291944,3.414443008,Medium (Low Buffer)
2,100021,31,2,9.072294168,3.416996784,Medium (Low Buffer)
1,100097,41,2,11.99290081,3.41868916,Medium (Low Buffer)
12,100035,35,2,10.23413799,3.419926528,Medium (Low Buffer)
12,100061,34,2,9.932596295,3.423072779,Medium (Low Buffer)
19,100023,36,2,10.48812252,3.432454181,Medium (Low Buffer)
20,100030,30,2,8.72688158,3.437654072,Medium (Low Buffer)
17,100081,35,2,10.18063549,3.437899338,Medium (Low Buffer)
19,100096,36,2,10.45030451,3.444875693,Medium (Low Buffer)
7,100102,35,3,10.14841893,3.448813086,Medium (Low Buffer)
8,100038,29,3,8.364035921,3.467225664,Medium (Low Buffer)
3,100096,35,2,10.09324636,3.467665282,Medium (Low Buffer)
4,100102,35,2,10.08706225,3.469791216,Medium (Low Buffer)
14,100047,34,3,9.794151578,3.471459445,Medium (Low Buffer)
3,100092,35,2,10.07402502,3.474281622,Medium (Low Buffer)
13,100062,36,2,10.35891268,3.475268218,Medium (Low Buffer)
11,100083,31,2,8.917475425,3.476320205,Medium (Low Buffer)
14,100076,34,2,9.768758644,3.480483165,Medium (Low Buffer)
9,100006,38,3,10.88835275,3.489967754,Medium (Low Buffer)
20,100051,30,2,8.593787891,3.490893699,Medium (Low Buffer)
12,100039,35,2,10.02423386,3.491538654,Medium (Low Buffer)
11,100080,32,2,9.162519985,3.492488972,Medium (Low Buffer)
19,100060,38,2,10.84676812,3.503347686,Medium (Low Buffer)
14,100097,34,2,9.702146968,3.504378991,Medium (Low Buffer)
4,100057,36,3,10.24904459,3.512522528,Medium (Low Buffer)
3,100037,35,3,9.962473043,3.51318391,Medium (Low Buffer)
12,100034,35,2,9.958925129,3.514435499,Medium (Low Buffer)
17,100109,36,2,10.2418452,3.514991616,Medium (Low Buffer)
2,100002,32,3,9.099260919,3.51676914,Medium (Low Buffer)
4,100095,35,2,9.942636488,3.520193064,Medium (Low Buffer)
15,100066,33,3,9.371743675,3.521223066,Medium (Low Buffer)
8,100086,29,2,8.23123849,3.523163621,Medium (Low Buffer)
10,100050,38,2,10.78352667,3.523893544,Medium (Low Buffer)
17,100078,36,2,10.20189716,3.528755429,Medium (Low Buffer)
12,100055,35,3,9.915010936,3.530001149,Medium (Low Buffer)
10,100022,38,3,10.7575155,3.532414154,Medium (Low Buffer)
14,100117,35,3,9.887674702,3.539760465,Medium (Low Buffer)
9,100103,38,2,10.73011298,3.541435218,Medium (Low Buffer)
13,100086,36,3,10.16343072,3.542111026,Medium (Low Buffer)
4,100011,36,2,10.1534769,3.545583485,Medium (Low Buffer)
13,100106,36,3,10.14228609,3.549495616,Medium (Low Buffer)
18,100099,36,2,10.13965151,3.550417878,Medium (Low Buffer)
20,100017,31,2,8.730488089,3.550775132,Medium (Low Buffer)
11,100033,33,2,9.286203604,3.553658891,Medium (Low Buffer)
17,100090,36,2,10.11612928,3.558673383,Medium (Low Buffer)
2,100054,33,3,9.270028556,3.559859584,Medium (Low Buffer)
20,100068,31,2,8.684260318,3.569676502,Medium (Low Buffer)
1,100104,42,2,11.74442316,3.576165422,Medium (Low Buffer)
10,100065,39,2,10.90316129,3.576944241,Medium (Low Buffer)
10,100091,39,2,10.86305255,3.590151095,Medium (Low Buffer)
10,100083,39,3,10.86288412,3.590206759,Medium (Low Buffer)
17,100083,37,3,10.27107745,3.602348456,Medium (Low Buffer)
16,100012,31,3,8.603682277,3.603108414,Medium (Low Buffer)
15,100034,34,2,9.436249304,3.603126508,Medium (Low Buffer)
17,100119,37,2,10.24938078,3.609974183,Medium (Low Buffer)
6,100074,37,3,10.19395671,3.629601443,Medium (Low Buffer)
2,100078,33,3,9.085268125,3.632253836,Medium (Low Buffer)
5,100015,32,3,8.80623277,3.633789934,Medium (Low Buffer)
5,100051,32,3,8.802436172,3.635357233,Medium (Low Buffer)
15,100088,35,2,9.606529595,3.643355246,Medium (Low Buffer)
6,100036,37,3,10.13536571,3.650583617,Medium (Low Buffer)
15,100100,35,3,9.565778715,3.658876192,Medium (Low Buffer)
7,100066,37,3,10.07072487,3.674015571,Medium (Low Buffer)
12,100068,37,2,10.06904601,3.674628157,Medium (Low Buffer)
13,100056,37,2,10.06430582,3.676358871,Medium (Low Buffer)
5,100048,32,3,8.697658468,3.679151132,Medium (Low Buffer)
11,100111,33,3,8.962440618,3.682032764,Medium (Low Buffer)
16,100019,32,2,8.654814152,3.6973642,Medium (Low Buffer)
12,100074,37,2,9.996207152,3.701403886,Medium (Low Buffer)
2,100014,34,3,9.182519379,3.70268753,Medium (Low Buffer)
9,100098,40,2,10.79599168,3.70507881,Medium (Low Buffer)
17,100014,38,2,10.25489713,3.705546678,Medium (Low Buffer)
9,100101,40,3,10.78671726,3.708264437,Medium (Low Buffer)
17,100033,39,2,10.4945554,3.716212696,Medium (Low Buffer)
7,100060,39,3,10.47874049,3.721821343,Medium (Low Buffer)
19,100061,39,2,10.46343705,3.727264741,Medium (Low Buffer)
1,100016,45,2,12.06984477,3.728299813,Medium (Low Buffer)
7,100086,38,2,10.17921673,3.733096663,Medium (Low Buffer)
2,100015,34,3,9.107699235,3.733105269,Medium (Low Buffer)
2,100023,34,2,9.104336366,3.734484166,Medium (Low Buffer)
6,100101,38,2,10.1634929,3.738872097,Medium (Low Buffer)
17,100095,38,3,10.1532439,3.742646231,Medium (Low Buffer)
7,100004,38,2,10.15045852,3.743673246,Medium (Low Buffer)
20,100013,32,3,8.536133315,3.748769943,Medium (Low Buffer)
1,100055,45,3,11.99837867,3.750506733,Medium (Low Buffer)
2,100063,34,2,9.059859765,3.75281747,Medium (Low Buffer)
19,100018,39,2,10.39127294,3.753149419,Medium (Low Buffer)
5,100055,33,2,8.780881056,3.758165017,Medium (Low Buffer)
14,100108,37,3,9.83479609,3.762152226,Medium (Low Buffer)
10,100098,41,3,10.88113924,3.767987808,Medium (Low Buffer)
1,100112,45,2,11.93691845,3.769817159,Medium (Low Buffer)
4,100035,39,2,10.34340046,3.770520164,Medium (Low Buffer)
14,100073,37,2,9.811345461,3.77114435,Medium (Low Buffer)
10,100055,41,3,10.8117533,3.792169399,Medium (Low Buffer)
2,100068,35,2,9.19331658,3.807113537,Medium (Low Buffer)
6,100011,39,2,10.24026005,3.80849703,Medium (Low Buffer)
14,100037,37,2,9.692686526,3.817311114,Medium (Low Buffer)
4,100063,38,3,9.952824749,3.818011566,Medium (Low Buffer)
6,100000,39,3,10.17508901,3.832890302,Medium (Low Buffer)
7,100006,39,2,10.16170046,3.837940329,Medium (Low Buffer)
2,100004,35,3,9.107364276,3.84304382,Medium (Low Buffer)
9,100099,41,2,10.64674424,3.850942511,Medium (Low Buffer)
14,100078,38,2,9.865888167,3.851655254,Medium (Low Buffer)
5,100096,34,2,8.818256959,3.855637249,Medium (Low Buffer)
2,100073,35,2,9.063101894,3.86181248,Medium (Low Buffer)
15,100045,37,2,9.558209063,3.87101807,Medium (Low Buffer)
18,100041,40,3,10.32672033,3.873446625,Medium (Low Buffer)
20,100072,33,2,8.505942348,3.879640685,Medium (Low Buffer)
18,100048,40,3,10.3024357,3.88257701,Medium (Low Buffer)
3,100115,39,2,10.01369358,3.894666807,Medium (Low Buffer)
1,100051,47,2,12.06511267,3.895529308,Medium (Low Buffer)
18,100053,40,3,10.23263148,3.909062892,Medium (Low Buffer)
2,100117,36,2,9.186001116,3.919006709,Medium (Low Buffer)
13,100045,40,2,10.19939126,3.921802682,Medium (Low Buffer)
12,100008,39,2,9.94326897,3.922251336,Medium (Low Buffer)
4,100082,40,2,10.19790612,3.922373821,Medium (Low Buffer)
9,100110,42,3,10.68945437,3.929106066,Medium (Low Buffer)
2,100116,36,2,9.155050114,3.932255919,Medium (Low Buffer)
12,100001,39,3,9.911797495,3.934705084,Medium (Low Buffer)
16,100049,34,3,8.640146922,3.935118269,Medium (Low Buffer)
13,100102,40,2,10.15671986,3.93827934,Medium (Low Buffer)
3,100043,40,3,10.15578437,3.938642112,Medium (Low Buffer)
16,100100,34,2,8.625631296,3.941740475,Medium (Low Buffer)
12,100048,39,2,9.889227709,3.943685103,Medium (Low Buffer)
7,100069,40,2,10.1142695,3.954808601,Medium (Low Buffer)
5,100091,35,2,8.842622489,3.958101801,Medium (Low Buffer)
18,100072,41,2,10.35845465,3.95811937,Medium (Low Buffer)
1,100038,49,2,12.36657259,3.962294294,Medium (Low Buffer)
12,100090,39,3,9.831101535,3.967002056,Medium (Low Buffer)
20,100102,34,2,8.567523629,3.968474611,Medium (Low Buffer)
9,100065,43,3,10.81193588,3.977086111,Medium (Low Buffer)
14,100044,39,2,9.803404945,3.978209634,Medium (Low Buffer)
4,100106,40,3,10.04023339,3.983971135,Medium (Low Buffer)
14,100016,39,2,9.788523901,3.984257524,Medium (Low Buffer)
1,100080,48,3,12.04353723,3.985540053,Medium (Low Buffer)
18,100101,41,2,10.28479709,3.986466591,Medium (Low Buffer)
4,100096,40,2,10.02882784,3.988502011,Medium (Low Buffer)
4,100062,41,3,10.26076698,3.995802661,Medium (Low Buffer)
1,100064,49,3,12.22111668,4.009453579,Medium (Low Buffer)
1,100062,49,4,12.20673645,4.014176944,Medium (Low Buffer)
11,100013,36,4,8.958363316,4.018591201,Medium (Low Buffer)
6,100039,41,4,10.20172017,4.018930073,Medium (Low Buffer)
1,100034,49,4,12.19208151,4.019002004,Medium (Low Buffer)
12,100029,40,3,9.943933563,4.022553022,Medium (Low Buffer)
11,100031,36,4,8.930029805,4.031341528,Medium (Low Buffer)
2,100045,37,3,9.173372304,4.033413098,Medium (Low Buffer)
7,100039,41,4,10.15740661,4.036463397,Medium (Low Buffer)
1,100116,49,3,12.1383896,4.036779312,Medium (Low Buffer)
14,100049,40,3,9.902892591,4.039223856,Medium (Low Buffer)
13,100075,41,4,10.1315863,4.046750311,Medium (Low Buffer)
3,100065,41,3,10.13158115,4.046752368,Medium (Low Buffer)
12,100054,41,4,10.1191885,4.051708295,Medium (Low Buffer)
9,100093,43,3,10.60484773,4.054749403,Medium (Low Buffer)
3,100015,41,3,10.10499808,4.057398097,Medium (Low Buffer)
18,100071,42,3,10.30973537,4.073819405,Medium (Low Buffer)
11,100002,37,4,9.082016751,4.073984998,Medium (Low Buffer)
6,100042,42,4,10.30168698,4.077002153,Medium (Low Buffer)
3,100066,41,4,10.05329907,4.078263237,Medium (Low Buffer)
16,100114,35,3,8.577209475,4.080581231,Medium (Low Buffer)
8,100076,34,4,8.329312227,4.081969684,Medium (Low Buffer)
3,100063,41,4,10.03378877,4.086193257,Medium (Low Buffer)
15,100062,39,4,9.519376078,4.096907159,Medium (Low Buffer)
15,100070,39,4,9.507975763,4.101819459,Medium (Low Buffer)
17,100024,42,3,10.23931107,4.101838467,Medium (Low Buffer)
17,100107,42,4,10.23633014,4.103032964,Medium (Low Buffer)
5,100038,37,3,9.000264302,4.110990384,Medium (Low Buffer)
6,100019,42,4,10.2121303,4.112755984,Medium (Low Buffer)
8,100016,35,4,8.509177436,4.113206037,Medium (Low Buffer)
1,100081,49,4,11.90244532,4.116801101,Medium (Low Buffer)
14,100098,41,3,9.936952687,4.126013406,Medium (Low Buffer)
19,100016,43,4,10.41371497,4.129170055,Medium (Low Buffer)
15,100081,39,3,9.438197209,4.132145063,Medium (Low Buffer)
17,100047,42,4,10.15407243,4.13627146,Medium (Low Buffer)
11,100097,37,4,8.932303168,4.142268719,Medium (Low Buffer)
14,100068,41,3,9.897570996,4.142430503,Medium (Low Buffer)
14,100080,41,4,9.89277508,4.144438711,Medium (Low Buffer)
18,100054,44,3,10.61630042,4.144569978,Medium (Low Buffer)
8,100072,34,4,8.198285972,4.147208345,Medium (Low Buffer)
13,100092,42,3,10.12577845,4.147829248,Medium (Low Buffer)
11,100030,38,3,9.149852541,4.153072394,Medium (Low Buffer)
14,100109,41,4,9.866329421,4.155547443,Medium (Low Buffer)
18,100065,43,4,10.34195658,4.157820589,Medium (Low Buffer)
7,100046,42,4,10.08574484,4.164293334,Medium (Low Buffer)
4,100032,42,4,10.07294476,4.16958506,Medium (Low Buffer)
9,100064,45,3,10.78922856,4.170826465,Medium (Low Buffer)
15,100090,39,3,9.321216666,4.184003162,Medium (Low Buffer)
1,100092,50,4,11.94751159,4.184971876,Medium (Low Buffer)
17,100031,43,3,10.27332129,4.185598676,Medium (Low Buffer)
17,100041,43,4,10.26768753,4.187895266,Medium (Low Buffer)
18,100057,44,3,10.4990309,4.190862986,Medium (Low Buffer)
17,100106,43,3,10.25893115,4.19146979,Medium (Low Buffer)
10,100086,46,4,10.96317226,4.19586584,Medium (Low Buffer)
9,100071,45,4,10.70565649,4.203385383,Medium (Low Buffer)
6,100049,43,3,10.20982665,4.211628803,Medium (Low Buffer)
16,100104,36,4,8.529810076,4.220492564,Medium (Low Buffer)
5,100084,37,4,8.763775868,4.221924494,Medium (Low Buffer)
20,100095,36,3,8.509123735,4.230752909,Medium (Low Buffer)
13,100076,43,3,10.14569864,4.238249284,Medium (Low Buffer)
9,100115,45,3,10.61019754,4.241202846,Medium (Low Buffer)
7,100087,44,4,10.35920617,4.247429705,Medium (Low Buffer)
15,100063,40,4,9.413439073,4.249244053,Medium (Low Buffer)
5,100087,38,3,8.922773835,4.258765346,Medium (Low Buffer)
13,100083,43,3,10.0926495,4.260526435,Medium (Low Buffer)
10,100076,46,4,10.77205504,4.270308665,Medium (Low Buffer)
19,100025,45,3,10.51862594,4.278125323,Medium (Low Buffer)
18,100062,45,3,10.50626969,4.283156755,Medium (Low Buffer)
9,100119,46,4,10.73322312,4.285758295,Medium (Low Buffer)
4,100092,43,4,10.0198218,4.291493489,Medium (Low Buffer)
7,100042,44,3,10.24232027,4.295901598,Medium (Low Buffer)
2,100009,39,4,9.064426108,4.302533832,Medium (Low Buffer)
17,100069,44,3,10.22373965,4.303708965,Medium (Low Buffer)
8,100048,35,4,8.131828394,4.304075087,Medium (Low Buffer)
16,100041,37,3,8.5946078,4.305024832,Medium (Low Buffer)
5,100107,38,3,8.813948959,4.311347862,Medium (Low Buffer)
13,100013,43,4,9.968274712,4.313685291,Medium (Low Buffer)
10,100101,47,4,10.8917799,4.315180844,Medium (Low Buffer)
14,100052,43,3,9.962503989,4.316183968,Medium (Low Buffer)
20,100056,37,4,8.569123016,4.317828083,Medium (Low Buffer)
2,100094,39,3,9.032132748,4.317917051,Medium (Low Buffer)
20,100032,37,4,8.565633613,4.319587047,Medium (Low Buffer)
9,100013,46,4,10.64740003,4.320303536,Medium (Low Buffer)
13,100000,44,3,10.17636131,4.323745851,Medium (Low Buffer)
12,100015,43,4,9.938793272,4.326480975,Medium (Low Buffer)
16,100086,37,4,8.550477126,4.327243902,Medium (Low Buffer)
3,100006,44,4,10.15797942,4.331570108,Medium (Low Buffer)
6,100034,44,3,10.1548372,4.332910428,Medium (Low Buffer)
18,100043,45,3,10.38370717,4.333712348,Medium (Low Buffer)
18,100011,45,3,10.36527872,4.341417267,Medium (Low Buffer)
6,100088,45,3,10.36114198,4.343150599,Medium (Low Buffer)
5,100113,38,4,8.744332974,4.345671661,Medium (Low Buffer)
16,100018,37,3,8.512790416,4.346400909,Medium (Low Buffer)
3,100062,45,3,10.34719757,4.349003649,Medium (Low Buffer)
2,100077,40,4,9.197076818,4.349207992,Medium (Low Buffer)
13,100066,44,4,10.0992228,4.356770899,Medium (Low Buffer)
7,100040,44,4,10.07977419,4.365177153,Medium (Low Buffer)
15,100028,41,3,9.389268463,4.366687369,Medium (Low Buffer)
7,100118,44,3,10.0701483,4.369349752,Medium (Low Buffer)
19,100066,46,4,10.52100188,4.372207185,Medium (Low Buffer)
17,100085,45,3,10.28247013,4.376380328,Medium (Low Buffer)
18,100018,45,4,10.27328537,4.380292999,Medium (Low Buffer)
18,100079,45,3,10.25968023,4.386101613,Medium (Low Buffer)
14,100096,43,4,9.799834169,4.387829351,Medium (Low Buffer)
17,100022,45,4,10.2397454,4.394640515,Medium (Low Buffer)
8,100111,36,3,8.180420858,4.400751578,Medium (Low Buffer)
10,100025,48,4,10.86441748,4.418092374,Medium (Low Buffer)
14,100094,43,4,9.724816763,4.421677143,Medium (Low Buffer)
6,100043,45,4,10.17530641,4.422471244,Medium (Low Buffer)
12,100010,45,3,10.13495533,4.44007877,Medium (Low Buffer)
11,100001,40,4,9.003203092,4.442863233,Medium (Low Buffer)
5,100072,39,4,8.776102556,4.443886082,Medium (Low Buffer)
7,100067,45,4,10.11920496,4.446989679,Medium (Low Buffer)
13,100096,45,3,10.11640297,4.448221383,Medium (Low Buffer)
16,100060,39,4,8.766907392,4.448547048,Medium (Low Buffer)
6,100066,45,4,10.10047376,4.455236564,Medium (Low Buffer)
3,100040,45,4,10.09408837,4.458054887,Medium (Low Buffer)
1,100015,54,3,12.09845965,4.463378113,Medium (Low Buffer)
18,100023,46,4,10.30272242,4.464839305,Medium (Low Buffer)
1,100047,53,3,11.86505074,4.466900408,Medium (Low Buffer)
16,100042,39,4,8.72129539,4.471812759,Medium (Low Buffer)
1,100066,54,4,12.07340719,4.472639675,Medium (Low Buffer)
13,100053,45,3,10.05781608,4.47413232,Medium (Low Buffer)
17,100055,46,4,10.26843967,4.479745849,Medium (Low Buffer)
19,100038,48,4,10.70703506,4.483033791,Medium (Low Buffer)
10,100097,48,3,10.70270508,4.484847487,Medium (Low Buffer)
14,100103,44,4,9.805740623,4.487167435,Medium (Low Buffer)
11,100090,40,3,8.914198975,4.48722315,Medium (Low Buffer)
20,100053,38,4,8.466451129,4.488303236,Medium (Low Buffer)
4,100118,45,4,10.02372348,4.489349701,Medium (Low Buffer)
19,100118,47,4,10.44665337,4.499048481,Medium (Low Buffer)
